ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1760452_s_at	0.744006	3.00e-01	-1.091412	-6.006	-0.300025	ygaY///c3234///Z3982///ECs3543	pseudo///transport protein///transporter///transporter
1762799_at	0.744006	3.00e-01	1.0911	-6.0063	0.491514	yhfX	putative pyridoxal 5'-phosphate binding protein
1760151_s_at	0.744006	3.00e-01	1.091071	-6.0063	0.364456	Z1629m///Z1190///ECs1370	glycosyl transferase///glucosyltransferase///glucosyl-transferase
1762916_at	0.744006	3.00e-01	-1.090923	-6.0065	-0.456102	c0363	RTX family exoprotein A gene
1762355_s_at	0.744006	3.00e-01	1.090845	-6.0066	0.401657	Z1597///Z1158///ECs1336	hypothetical protein///hypothetical protein///hypothetical protein
1765536_s_at	0.744006	3.00e-01	1.090702	-6.0067	0.335401	Z2317///ynbC///ECs2012	hypothetical protein///putative esterase///hypothetical protein
1760890_s_at	0.744006	3.01e-01	-1.090343	-6.0071	-0.31781	yfbH///Z3514///arnD///ECs3144	hypothetical protein///hypothetical protein///undecaprenyl phosphate-alpha-L-ara4FN deformylase///4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
1767995_s_at	0.744006	3.01e-01	1.090173	-6.0073	0.477455	Z1492///ECs1239	hypothetical protein///hypothetical protein
1765155_at	0.744006	3.01e-01	-1.090126	-6.0073	-0.300137	sapA	peptide transport periplasmic protein sapA
1768264_at	0.744006	3.01e-01	1.090125	-6.0073	0.275186	sbcD	exonuclease SbcD
1768518_s_at	0.744006	3.01e-01	-1.090014	-6.0075	-0.505705	groEL///groEL///groL///groEL	molecular chaperone GroEL///molecular chaperone GroEL///Cpn60 chaperonin GroEL, large subunit of GroESL///molecular chaperone GroEL
1761905_s_at	0.744006	3.01e-01	1.089986	-6.0075	0.237673	Z6021///ECs1814	hypothetical protein///hypothetical protein
1767054_s_at	0.744006	3.01e-01	1.089788	-6.0077	0.46592	Z2990///ECs2644	tail fiber component of prophage CP-933T///tail tube protein
1765109_at	0.744006	3.01e-01	1.089785	-6.0077	0.287706	yggR	hypothetical protein
1759691_s_at	0.744346	3.01e-01	1.089112	-6.0084	0.600759	ECs0811///ECs2978	protein NinF///hypothetical protein
1764876_s_at	0.744346	3.01e-01	-1.089068	-6.0085	-0.222506	c5206///ECs1388	hypothetical protein///transcriptional regulator
1763173_s_at	0.744346	3.01e-01	1.088932	-6.0086	0.302345	Z4585///dcuD///ECs4100	cryptic C4-dicarboxylate transporter DcuD///putative transporter///cryptic C4-dicarboxylate transporter DcuD
1759617_at	0.744492	3.01e-01	1.088617	-6.0089	0.327893	ECs1188	hypothetical protein
1761334_s_at	0.744721	3.02e-01	-1.088222	-6.0093	-0.25343	pssA///pssA///pssA///pssA	phosphatidylserine synthase///phosphatidylserine synthase///phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase///phosphatidylserine synthase
1767012_s_at	0.7449	3.02e-01	-1.087832	-6.0097	-0.325368		
1769271_at	0.7449	3.02e-01	-1.087472	-6.0101	-0.587596	c3755	hypothetical protein
1768140_at	0.7449	3.02e-01	1.08735	-6.0103	0.548007	ECs2962	hypothetical protein
1761380_s_at	0.7449	3.02e-01	-1.087109	-6.0105	-0.54732	ucpA///ucpA///ucpA///ECs3297	short chain dehydrogenase///short chain dehydrogenase///furfural resistance protein, putative short-chain oxidoreductase///short chain dehydrogenase
1760865_s_at	0.7449	3.02e-01	1.086983	-6.0106	0.768555		
1760511_s_at	0.7449	3.02e-01	1.086505	-6.0111	0.42115	Z2980///ECs2635	stability/partitioning protein encoded within CP-933T///plasmid partition protein
1766779_at	0.7449	3.02e-01	1.086318	-6.0113	0.801219	c2454	hypothetical protein
1762919_s_at	0.7449	3.02e-01	1.086195	-6.0115	0.392451	yjcE///yjcE///ECs5047	hypothetical protein///putative cation/proton antiporter///hypothetical protein
1766115_s_at	0.7449	3.02e-01	1.08607	-6.0116	0.341249		
1759636_at	0.7449	3.02e-01	-1.085957	-6.0117	-0.260577	c5302	hypothetical protein
1762637_s_at	0.7449	3.03e-01	1.085784	-6.0119	0.368083	ybaW///ECs0497	hypothetical protein///hypothetical protein
1768822_s_at	0.7449	3.03e-01	-1.085643	-6.012	-0.305564	ybiM///ybiM///ECs0884	hypothetical protein///hypothetical protein///hypothetical protein
1763426_s_at	0.7449	3.03e-01	-1.085464	-6.0122	-0.45342		
1762301_at	0.7449	3.03e-01	1.08545	-6.0122	0.274283	cysA	sulfate/thiosulfate transporter subunit
1761871_at	0.7449	3.03e-01	1.085428	-6.0123	0.497704	Z2987	tail fiber component of prophage CP-933T
1765899_s_at	0.745215	3.03e-01	-1.08495	-6.0128	-0.648255	dmsA///dmsA///dmsA///ECs0979	anaerobic dimethyl sulfoxide reductase chain A///anaerobic dimethyl sulfoxide reductase subunit A///dimethyl sulfoxide reductase, anaerobic, subunit A///anaerobic dimethyl sulfoxide reductase subunit A
1759784_s_at	0.74566	3.03e-01	-1.084243	-6.0135	-0.363846	c1008	hypothetical protein
1759964_s_at	0.74566	3.03e-01	1.083633	-6.0141	0.438193		
1759637_at	0.74566	3.04e-01	1.083294	-6.0145	0.428615	priA	Primosome factor n' (replication factor Y)
1769197_s_at	0.74566	3.04e-01	1.083231	-6.0146	0.332119	mtr///mtr///ECs4042	tryptophan permease///tryptophan transporter of high affinity///tryptophan permease
1761180_at	0.74566	3.04e-01	-1.08319	-6.0146	-0.290467	c1691	gumP-like protein
1768113_s_at	0.74566	3.04e-01	-1.083186	-6.0146	-0.339829	yhiU///yhiU///mdtE///ECs4393	multidrug efflux system protein MdtE///multidrug efflux system protein MdtE///anaerobic multidrug efflux transporter, ArcA-regulated///multidrug efflux system protein MdtE
1765245_s_at	0.74566	3.04e-01	1.082995	-6.0148	0.333169		
1759606_s_at	0.74566	3.04e-01	1.08283	-6.015	0.322188	mobB///mobB///mobB///ECs4779	molybdopterin-guanine dinucleotide biosynthesis protein B///molybdopterin-guanine dinucleotide biosynthesis protein B///molybdopterin-guanine dinucleotide biosynthesis protein B///molybdopterin-guanine dinucleotide biosynthesis protein B
1762549_s_at	0.74566	3.04e-01	1.082345	-6.0155	0.406118	Z5895///ECs5257	hypothetical protein///hypothetical protein
1760440_at	0.74566	3.04e-01	1.082188	-6.0157	0.283908	malZ	maltodextrin glucosidase
1764175_s_at	0.74566	3.04e-01	1.082153	-6.0157	0.850503	yfhP///Z3798///iscR///ECs3397	DNA-binding transcriptional regulator IscR///DNA-binding transcriptional regulator IscR///isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor///DNA-binding transcriptional regulator IscR
1766125_s_at	0.74566	3.04e-01	-1.081405	-6.0165	-0.359971	c0547	hypothetical protein
1766578_s_at	0.74566	3.04e-01	1.081345	-6.0165	0.237866	ymcC///gfcB///ECs1142	regulator///O-antigen capsule production lipoprotein///regulator
1765105_s_at	0.74566	3.04e-01	1.081284	-6.0166	0.53532	ytfQ///ytfQ///ECs5205	LACI-type transcriptional regulator///galactofuranose ABC transporter periplasmic binding protein///ABC transporter substrate-binding protein
1767074_s_at	0.74566	3.04e-01	1.081275	-6.0166	0.31347	sdiA///sdiA///sdiA///ECs2654	DNA-binding transcriptional activator SdiA///DNA-binding transcriptional activator SdiA///quorum-sensing transcriptional activator///SdiA family transcriptional regulator
1768490_s_at	0.74566	3.05e-01	1.081053	-6.0168	0.455832	dnaX///dnaX///dnaX///ECs0523	DNA polymerase III subunits gamma and tau///DNA polymerase III subunits gamma and tau///DNA polymerase III/DNA elongation factor III, tau and gamma subunits///DNA polymerase III subunits gamma and tau
1766986_s_at	0.74566	3.05e-01	1.081014	-6.0169	1.061322	bioF///bioF///bioF///ECs0854	8-amino-7-oxononanoate synthase///8-amino-7-oxononanoate synthase///8-amino-7-oxononanoate synthase///8-amino-7-oxononanoate synthase
1759949_at	0.74566	3.05e-01	-1.080944	-6.017	-0.739062	c2393	hypothetical protein
1765185_s_at	0.74566	3.05e-01	-1.080924	-6.017	-0.35044	Z5547///ECs4902	hypothetical protein///hypothetical protein
1766031_at	0.74566	3.05e-01	-1.080922	-6.017	-0.472374	alr	alanine racemase
1768527_at	0.74566	3.05e-01	1.080715	-6.0172	0.473658	ECs4984	tail protein
1763410_s_at	0.74566	3.05e-01	1.080691	-6.0172	0.449294	fliD///fliD	flagellar capping protein///flagellar capping protein
1765152_at	0.74594	3.05e-01	1.080248	-6.0177	0.381405	c4178	hypothetical protein
1759781_s_at	0.746005	3.05e-01	1.079181	-6.0188	0.50057	stx2A///ECs1205	shiga-like toxin II A subunit encoded by bacteriophage BP-933W///Shiga toxin 2 subunit A
1761353_at	0.746005	3.05e-01	1.079114	-6.0189	0.393204	intB	pseudo
1759767_at	0.746005	3.05e-01	1.079098	-6.0189	0.949482	astD	succinylglutamic semialdehyde dehydrogenase
1760282_s_at	0.746005	3.05e-01	1.079017	-6.019	0.411803	Z3206///ECs2847	UDP-galactose 4-epimerase///UDP-galactose 4-epimerase
1766719_s_at	0.746005	3.05e-01	1.078804	-6.0192	0.369914	Z0886///ECs0756	cob(I)yrinic acid a,c-diamide adenosyltransferase///cob(I)yrinic acid a,c-diamide adenosyltransferase
1766744_at	0.746005	3.06e-01	1.078748	-6.0192	0.209183	c3029	RatA-like protein
1762401_s_at	0.746005	3.06e-01	-1.078687	-6.0193	-0.403207	yciF///yciF///yciF///ECs1830	hypothetical protein///hypothetical protein///putative rubrerythrin/ferritin-like metal-binding protein///hypothetical protein
1762914_at	0.746005	3.06e-01	-1.078295	-6.0197	-0.244626	c2383	outer membrane protein N
1761447_s_at	0.746005	3.06e-01	1.077828	-6.0202	0.251681	ybfB///ybfB	hypothetical protein///putative membrane protein
1764370_s_at	0.746005	3.06e-01	-1.077539	-6.0205	-0.595465	yfiD///yfiD///grcA///ECs3445	autonomous glycyl radical cofactor GrcA///autonomous glycyl radical cofactor GrcA///autonomous glycyl radical cofactor///autonomous glycyl radical cofactor GrcA
1766762_s_at	0.746005	3.06e-01	1.076725	-6.0214	0.441194	xylE///xylE///xylE	D-xylose transporter XylE///D-xylose transporter///D-xylose transporter XylE
1761625_at	0.746005	3.07e-01	1.076443	-6.0216	0.234037	ECs2227	hypothetical protein
1765867_s_at	0.746005	3.07e-01	1.076053	-6.0221	0.310794		
1765875_s_at	0.746005	3.07e-01	1.07603	-6.0221	0.429736	Z2196///ydeU///ECs2116	ABC transporter ATP-binding protein///conserved protein///ABC transporter ATP-binding protein
1767615_s_at	0.746005	3.07e-01	-1.075817	-6.0223	-0.225434		
1766272_s_at	0.746005	3.07e-01	1.075647	-6.0225	0.312795		
1768246_s_at	0.746005	3.07e-01	-1.07533	-6.0228	-0.23803		
1759139_s_at	0.746005	3.07e-01	1.075142	-6.023	0.435645	Z0310///ECs0276	cII antiterminator protein for prophage CP-933H///hypothetical protein
1763681_s_at	0.746005	3.07e-01	-1.074971	-6.0232	-0.299576	mdlB///mdlB///mdlB///ECs0503	multidrug transporter membrane\ATP-binding components///multidrug transporter membrane\ATP-binding components///putative multidrug ABC transporter ATPase///multidrug transporter membrane\ATP-binding components
1763642_s_at	0.746005	3.07e-01	-1.074959	-6.0232	-0.49168	dctA///dctA///dctA///ECs4408	C4-dicarboxylate transporter DctA///C4-dicarboxylate transporter DctA///C4-dicarboxylic acid, orotate and citrate transporter///C4-dicarboxylate transporter DctA
1767147_at	0.746005	3.07e-01	1.074871	-6.0233	0.337312	mcrC	5-methylcytosine-specific restriction enzyme McrBC, subunit McrC
1764493_s_at	0.746005	3.07e-01	-1.074493	-6.0237	-0.582145	trmD///trmD///trmD///trmD	tRNA (guanine-N(1)-)-methyltransferase///tRNA (guanine-N(1)-)-methyltransferase///tRNA m(1)G37 methyltransferase, SAM-dependent///tRNA (guanine-N(1)-)-methyltransferase
1767781_s_at	0.746005	3.07e-01	-1.074479	-6.0237	-0.447517		
1768720_s_at	0.746005	3.07e-01	1.074462	-6.0237	0.378452	ggt///ggt	gamma-glutamyltranspeptidase///gamma-glutamyltranspeptidase
1765405_s_at	0.746005	3.07e-01	1.074372	-6.0238	0.555615	Z3099///Z2115///ECs2963	DNA packaging protein of prophage CP-933U///hypothetical protein///terminase large subunit
1762988_at	0.746005	3.07e-01	1.074305	-6.0239	0.382156	modF	molybdate ABC transporter ATPase
1767422_s_at	0.746005	3.07e-01	-1.074287	-6.0239	-0.425583	ppdD///ppdD///ppdD///ECs0112	major pilin subunit///major pilin subunit///putative prepilin peptidase-dependent pilin///major pilin subunit
1762413_s_at	0.746005	3.07e-01	1.074123	-6.0241	0.47267		
1765395_s_at	0.746005	3.08e-01	-1.073833	-6.0244	-0.577536	ycfC///ycfC///hflD///ECs1604	hypothetical protein///hypothetical protein///putative lysogenization regulator///hypothetical protein
1766209_at	0.746005	3.08e-01	1.073711	-6.0245	0.454572		
1763720_s_at	0.746005	3.08e-01	1.073664	-6.0245	0.24526	Z0309///ECs0274	cI repressor protein for prophage CP-933H///hypothetical protein
1759750_at	0.746005	3.08e-01	1.073655	-6.0245	0.332791		
1761626_s_at	0.746005	3.08e-01	1.073553	-6.0247	0.471954		
1765604_s_at	0.746005	3.08e-01	1.073445	-6.0248	0.308582		
1767862_s_at	0.746005	3.08e-01	1.073434	-6.0248	0.236346		
1759157_s_at	0.746005	3.08e-01	1.073319	-6.0249	0.431897	Z4999	hypothetical protein
1768948_s_at	0.746005	3.08e-01	-1.073226	-6.025	-0.598008	ylaD///ylaD///maa///ECs0512	maltose O-acetyltransferase///maltose O-acetyltransferase///maltose O-acetyltransferase///maltose O-acetyltransferase
1763068_at	0.746005	3.08e-01	-1.073122	-6.0251	-0.412235	c5431	hypothetical protein
1760704_at	0.746005	3.08e-01	1.072878	-6.0254	0.556709	c0934	hypothetical protein
1766233_at	0.746005	3.08e-01	-1.0727	-6.0255	-0.227041	c1883	hypothetical protein
1767008_at	0.746005	3.08e-01	1.07251	-6.0257	0.240448	c0329	hypothetical protein
1766770_s_at	0.746005	3.08e-01	-1.072495	-6.0258	-0.276739	blc///blc///blc///ECs5130	outer membrane lipoprotein Blc///outer membrane lipoprotein Blc///outer membrane lipoprotein cell division and growth lipocalin///outer membrane lipoprotein Blc
1760660_at	0.746005	3.08e-01	1.072366	-6.0259	0.372925	intF	CP4-6 prophage; putative phage integrase
1762370_s_at	0.746005	3.08e-01	1.072266	-6.026	0.7227	yggB///yggB///mscS///ECs3795	mechanosensitive channel MscS///mechanosensitive ion channel MscS///mechanosensitive channel protein, small conductance///mechanosensitive channel MscS
1764622_s_at	0.746005	3.08e-01	-1.072124	-6.0261	-0.784385	malM///malM///malM///ECs5020	maltose regulon periplasmic protein///maltose regulon periplasmic protein///maltose regulon periplasmic protein///maltose regulon periplasmic protein
1766399_s_at	0.746005	3.08e-01	1.071963	-6.0263	0.306284	Z0462///ECs0417	sensor kinase///sensor histidine protein kinase
1767222_at	0.746005	3.09e-01	-1.071678	-6.0266	-0.391371	c4720	hypothetical protein
1760096_s_at	0.746005	3.09e-01	1.070982	-6.0273	0.950449	c4113	hypothetical protein
1759843_at	0.746005	3.09e-01	1.070668	-6.0276	0.461871	ECs4981	hypothetical protein
1760882_s_at	0.746005	3.09e-01	1.070648	-6.0277	0.637112		
1767670_s_at	0.746005	3.09e-01	1.070503	-6.0278	0.398854	yfiM///yfiM///yfiM///ECs3453	hypothetical protein///hypothetical protein///putative lipoprotein///hypothetical protein
1762878_at	0.746005	3.09e-01	1.070452	-6.0279	0.460361	ECs1577	Icd-like protein
1760644_s_at	0.746005	3.09e-01	1.070271	-6.0281	0.448843		
1759921_s_at	0.746005	3.09e-01	1.070023	-6.0283	0.321715	yheN///yheN///tusD///ECs4196	sulfur transfer complex subunit TusD///sulfur transfer complex subunit TusD///sulfurtransferase for 2-thiolation step of mnm(5)-s(2)U34-tRNA synthesis///sulfur transfer complex subunit TusD
1763128_s_at	0.746005	3.09e-01	-1.07001	-6.0283	-0.267333		
1761135_s_at	0.746005	3.09e-01	-1.069875	-6.0285	-0.546995	yffB///yffB///yffB///ECs3333	hypothetical protein///hypothetical protein///putative ArsC family reductase///hypothetical protein
1768622_s_at	0.746005	3.09e-01	1.069824	-6.0285	0.277462		
1765768_s_at	0.746005	3.10e-01	-1.069285	-6.0291	-0.263349		
1769288_at	0.746005	3.10e-01	1.069242	-6.0291	0.385645	yffS	CPZ-55 prophage; uncharacterized protein
1767170_s_at	0.746005	3.10e-01	1.069206	-6.0292	0.233124	yoaH///Z2854///yoaH///ECs2520	hypothetical protein///hypothetical protein///UPF0181 family protein///hypothetical protein
1761472_at	0.746005	3.10e-01	1.069177	-6.0292	0.284577	yjiS	DUF1127 family protein
1766682_s_at	0.746005	3.10e-01	1.068921	-6.0295	0.304407		
1765929_s_at	0.746005	3.10e-01	1.068898	-6.0295	0.695764		
1769130_at	0.746005	3.10e-01	-1.068879	-6.0295	-0.357857	c3148	hypothetical protein
1763454_s_at	0.746005	3.10e-01	1.068872	-6.0295	0.234095		
1768731_at	0.746005	3.10e-01	1.068785	-6.0296	0.462386	c1175	aminotransferase
1763791_s_at	0.746115	3.10e-01	1.068507	-6.0299	0.386672	c0254	hypothetical protein
1761819_s_at	0.746242	3.10e-01	-1.068213	-6.0302	-0.534243	htpG///htpG///htpG///ECs0526	heat shock protein 90///heat shock protein 90///protein refolding molecular co-chaperone Hsp90, Hsp70-dependent; heat-shock protein; ATPase///heat shock protein 90
1762022_s_at	0.74702	3.11e-01	-1.066834	-6.0316	-0.519555	fimH///fimH///fimH///ECs5279	FimH protein///minor fimbrial subunit, D-mannose specific adhesin///minor component of type 1 fimbriae///D-mannose specific adhesin
1765464_s_at	0.74702	3.11e-01	-1.066828	-6.0316	-0.711185	fabF///fabF///fabF///ECs1473	3-oxoacyl-ACP synthase///3-oxoacyl-ACP synthase///3-oxoacyl-[acyl-carrier-protein] synthase II///3-oxoacyl-ACP synthase
1766705_s_at	0.74702	3.11e-01	-1.066736	-6.0317	-0.386277	fliQ///fliQ///fliQ///fliQ	flagellar biosynthesis protein FliQ///flagellar biosynthesis protein FliQ///flagellar biosynthesis protein///flagellar biosynthesis protein FliQ
1767531_s_at	0.74702	3.11e-01	1.066483	-6.032	0.574267	c3890///Z4487///ECs4013	PTS system, N-acetylgalactosamine-specific IID component///phosphotransferase system enzyme subunit///N-acetylgalactosamine-specific PTS system enzyme IID component
1759411_at	0.74702	3.11e-01	1.066416	-6.032	0.227385	hrpB	putative ATP-dependent helicase
1760739_at	0.74702	3.11e-01	1.066208	-6.0323	0.985918	fes	enterobactin/ferric enterobactin esterase
1760187_at	0.74702	3.11e-01	-1.066116	-6.0324	-0.691938	codA	cytosine deaminase
1759547_at	0.74702	3.11e-01	-1.065996	-6.0325	-0.277015	c1819	hypothetical protein
1765446_s_at	0.74702	3.11e-01	-1.065721	-6.0328	-0.293634	c5282	hypothetical protein
1761982_s_at	0.74702	3.11e-01	1.065596	-6.0329	0.572046	c2913	hypothetical protein
1766013_s_at	0.74702	3.11e-01	1.065421	-6.0331	0.433708	Z5892///ECs5254	hypothetical protein///hypothetical protein
1767650_s_at	0.74702	3.11e-01	-1.065405	-6.0331	-0.519971	c3621	hypothetical protein
1759459_s_at	0.747079	3.11e-01	1.064911	-6.0336	0.31913	yqiA///yqiA///yqiA///ECs3919	esterase///esterase///acyl CoA esterase///esterase
1765736_s_at	0.747079	3.12e-01	-1.064338	-6.0342	-0.425476	pth///pth///pth///ECs1709	peptidyl-tRNA hydrolase///peptidyl-tRNA hydrolase///peptidyl-tRNA hydrolase///peptidyl-tRNA hydrolase
1767213_s_at	0.747079	3.12e-01	-1.064219	-6.0343	-0.5582	gnsA///c1125	putative phosphatidylethanolamine synthesis regulator///GnsB protein
1763392_s_at	0.747079	3.12e-01	1.064056	-6.0345	0.427804	Z1046m///ybiW	pyruvate-formate lyase///putative pyruvate formate lyase
1760650_at	0.747079	3.12e-01	1.064039	-6.0345	0.313346	yfjP	CP4-57 prophage; 50S ribosome-binding GTPase family protein
1766667_s_at	0.747079	3.12e-01	1.063903	-6.0346	0.32161	Z0284///yafQ///ECs0252	hypothetical protein///mRNA interferase toxin of toxin-antitoxin pair YafQ/DinJ///hypothetical protein
1763906_s_at	0.747079	3.12e-01	-1.063433	-6.0351	-0.305961	gntU///gntU///gntU///ECs4285	gluconate transporter, low affinity GNT 1 system///low affinity gluconate transporter///low affinity gluconate transporter///low affinity gluconate transporter
1763403_s_at	0.747079	3.12e-01	1.063392	-6.0352	0.410593	rbsC///rbsC///rbsC///rbsC	ribose ABC transporter permease///ribose ABC transporter permease///D-ribose ABC transporter permease///ribose ABC transporter permease
1760029_s_at	0.747079	3.12e-01	1.063338	-6.0352	0.294768		
1761393_s_at	0.747079	3.12e-01	1.06325	-6.0353	0.210395	yjjM///lgoR///ECs5317	hypothetical protein///putative transcriptional activator for L-galactonate catabolism///hypothetical protein
