ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1765173_s_at	2.97e-01	1.38e-01	1.59	-5.74427	0.144416	cheB///cheB///cheB///ECs2593	chemotaxis-specific methylesterase///chemotaxis-specific methylesterase///fused chemotaxis regulator: protein-glutamate methylesterase in two-component regulatory system with CheA///chemotaxis-specific methylesterase
1767766_s_at	2.97e-01	1.38e-01	-1.59	-5.74471	-0.189158	trpA///trpA///trpA///trpA	tryptophan synthase subunit alpha///tryptophan synthase subunit alpha///tryptophan synthase, alpha subunit///tryptophan synthase subunit alpha
1768396_s_at	2.97e-01	1.38e-01	1.59	-5.74549	0.153405		
1764749_s_at	2.97e-01	1.38e-01	-1.59	-5.74574	-0.209021		
1763326_s_at	2.97e-01	1.38e-01	1.59	-5.74597	0.14864	ygbN///ygbN	inner membrane permease YgbN///putative transporter
1766715_s_at	2.97e-01	1.38e-01	1.59	-5.74612	0.185504	yccM///yccM///yccM///ECs1147	electron transport protein yccM///hypothetical protein///putative 4Fe-4S membrane protein///hypothetical protein
1767545_at	2.98e-01	1.38e-01	-1.59	-5.74852	-0.245037	c5455	hypothetical protein
1764638_s_at	2.98e-01	1.38e-01	1.59	-5.74881	0.251423		
1767773_s_at	2.98e-01	1.38e-01	1.59	-5.74949	0.23675	c2624	hypothetical protein
1763738_s_at	2.99e-01	1.39e-01	1.58	-5.75075	0.169803	murP///murP	PTS system N-acetylmuramic acid transporter subunit IIBC///PTS system N-acetylmuramic acid transporter subunit IIBC
1767787_s_at	2.99e-01	1.39e-01	1.58	-5.7509	0.222518		
1764819_s_at	2.99e-01	1.39e-01	1.58	-5.75103	0.234229	c4909	hypothetical protein
1760005_s_at	2.99e-01	1.39e-01	1.58	-5.75163	0.29512		
1763100_s_at	2.99e-01	1.39e-01	1.58	-5.75216	0.175909	kefC///kefC///kefC///ECs0050	glutathione-regulated potassium-efflux system protein KefC///glutathione-regulated potassium-efflux system protein KefC///potassium:proton antiporter///glutathione-regulated potassium-efflux system protein KefC
1760040_at	2.99e-01	1.39e-01	1.58	-5.75218	0.252949	flu	CP4-44 prophage; antigen 43 (Ag43) phase-variable biofilm formation autotransporter
1764569_at	2.99e-01	1.39e-01	-1.58	-5.75222	-0.182075	gltS	Sodium/glutamate symport carrier protein
1760195_s_at	2.99e-01	1.39e-01	1.58	-5.75264	0.148766		
1764171_s_at	2.99e-01	1.39e-01	1.58	-5.75294	0.19027		
1766493_s_at	2.99e-01	1.39e-01	-1.58	-5.75396	-0.219503	narG///narG///ECs1729	respiratory nitrate reductase 1 subunit alpha///nitrate reductase 1 subunit alpha///nitrate reductase 1 subunit alpha
1765025_at	3.00e-01	1.39e-01	1.58	-5.75471	0.273174		
1762344_s_at	3.00e-01	1.39e-01	1.58	-5.75551	0.243795		
1767892_at	3.00e-01	1.40e-01	-1.58	-5.75599	-0.150807	pepN	aminopeptidase
1768690_s_at	3.00e-01	1.40e-01	-1.58	-5.75672	-0.240137	queA///queA///queA///queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase///S-adenosylmethionine--tRNA ribosyltransferase-isomerase///S-adenosylmethionine:tRNA ribosyltransferase-isomerase///S-adenosylmethionine--tRNA ribosyltransferase-isomerase
1761896_s_at	3.00e-01	1.40e-01	1.58	-5.75704	0.168576	mglC///mglC///mglC	beta-methylgalactoside transporter inner membrane protein///methyl-galactoside transporter subunit///beta-methylgalactoside transporter inner membrane protein
1763355_at	3.00e-01	1.40e-01	1.58	-5.75724	0.13563	ygbT	multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme
1765239_s_at	3.00e-01	1.40e-01	1.58	-5.75762	0.161115		
1766373_s_at	3.00e-01	1.40e-01	1.58	-5.75823	0.129821		
1764127_s_at	3.00e-01	1.40e-01	1.58	-5.75834	0.183199	acpS///acpS	4'-phosphopantetheinyl transferase///4'-phosphopantetheinyl transferase
1763754_at	3.00e-01	1.40e-01	-1.58	-5.75865	-0.23894	c5164	hypothetical protein
1763779_s_at	3.00e-01	1.40e-01	1.58	-5.75865	0.241427		
1765245_s_at	3.00e-01	1.40e-01	1.58	-5.75932	0.147		
1766069_s_at	3.00e-01	1.40e-01	-1.58	-5.75988	-0.449944	deaD///deaD///deaD///ECs4043	ATP-dependent RNA helicase DeaD///ATP-dependent RNA helicase DeaD///ATP-dependent RNA helicase///ATP-dependent RNA helicase DeaD
1765082_s_at	3.00e-01	1.40e-01	-1.58	-5.76002	-0.295913		
1762796_s_at	3.00e-01	1.40e-01	1.58	-5.76011	0.161832		
1764525_s_at	3.00e-01	1.40e-01	-1.58	-5.76016	-0.227525	dnaG///dnaG///dnaG///dnaG	DNA primase///DNA primase///DNA primase///DNA primase
1767984_s_at	3.01e-01	1.40e-01	1.58	-5.76064	0.232856	Z4197///ECs3733	type III secretion apparatus protein///EivG
1760580_at	3.01e-01	1.40e-01	1.58	-5.76077	0.195409	c3031	SinH-like protein
1764542_at	3.01e-01	1.40e-01	-1.58	-5.76091	-0.151283	c0331	ribokinase
1759597_s_at	3.01e-01	1.40e-01	1.58	-5.76124	0.225253	yhaB///yhaB///ECs4000	hypothetical protein///uncharacterized protein///hypothetical protein
1760961_at	3.01e-01	1.41e-01	-1.58	-5.76219	-0.171281	c4727	hypothetical protein
1764965_s_at	3.01e-01	1.41e-01	1.58	-5.76291	0.173696		
1768434_at	3.01e-01	1.41e-01	1.58	-5.76295	0.302196	Z1803	terminase encoded by prophage CP-933N
1760341_s_at	3.01e-01	1.41e-01	1.58	-5.76354	0.211792		
1766290_s_at	3.01e-01	1.41e-01	1.58	-5.76366	0.274734		
1765176_s_at	3.01e-01	1.41e-01	-1.57	-5.7645	-0.21248		
1766698_at	3.01e-01	1.41e-01	-1.57	-5.76496	-0.372588	c3599	hypothetical protein
1768186_s_at	3.02e-01	1.41e-01	1.57	-5.76689	0.150292	fhuF///fhuF///ECs5327	ferric hydroximate transport ferric iron reductase///ferric iron reductase involved in ferric hydroximate transport///ferric hydroximate transport ferric iron reductase
1766178_s_at	3.02e-01	1.41e-01	1.57	-5.76697	0.209941	ompN///Z2333///ompN	outer membrane protein N///hypothetical protein///outer membrane pore protein N, non-specific
1767585_s_at	3.02e-01	1.41e-01	1.57	-5.7678	0.179111	ygcU///c3331///ECs3629	putative FAD-linked oxidoreductase///hypothetical protein///hypothetical protein
1763819_s_at	3.02e-01	1.41e-01	1.57	-5.76786	0.177968	aslA///aslA///ECs4731	arylsulfatase///putative Ser-type periplasmic non-aryl sulfatase///arylsulfatase
1760942_s_at	3.02e-01	1.41e-01	1.57	-5.76794	0.197944		
1763384_at	3.02e-01	1.41e-01	-1.57	-5.76805	-0.245001	c0280	hypothetical protein
1763188_s_at	3.02e-01	1.42e-01	-1.57	-5.76887	-0.163345	ribA///ribA///ribA///ribA	GTP cyclohydrolase II///GTP cyclohydrolase II///GTP cyclohydrolase II///GTP cyclohydrolase II
1761779_s_at	3.02e-01	1.42e-01	1.57	-5.76915	0.301669	Z1841///ECs1580	hypothetical protein///hypothetical protein
1766197_s_at	3.02e-01	1.42e-01	1.57	-5.76923	0.272965	mltD///mltD	membrane-bound lytic murein transglycosylase D///putative membrane-bound lytic murein transglycosylase D
1769059_s_at	3.02e-01	1.42e-01	-1.57	-5.76938	-0.156299	ynfC///ynfC///ynfC///ECs2291	hypothetical protein///hypothetical protein///UPF0257 family lipoprotein///hypothetical protein
1760377_s_at	3.02e-01	1.42e-01	-1.57	-5.76946	-0.271633	srlR///srlR	DNA-binding transcriptional repressor SrlR///sorbitol-inducible srl operon transcriptional repressor
1759122_s_at	3.02e-01	1.42e-01	-1.57	-5.76969	-0.160551	thrA///thrA///thrA///thrA	bifunctional aspartokinase I/homoserine dehydrogenase I///bifunctional aspartokinase I/homoserine dehydrogenase I///Bifunctional aspartokinase/homoserine dehydrogenase 1///bifunctional aspartokinase I/homoserine dehydrogenase I
1765861_s_at	3.03e-01	1.42e-01	1.57	-5.77101	0.141271	Z2392///ECs1950	hypothetical protein///hypothetical protein
1767964_s_at	3.03e-01	1.42e-01	1.57	-5.77227	0.271969	Z0327///ECs0292	hypothetical protein///hypothetical protein
1761427_at	3.03e-01	1.42e-01	1.57	-5.77322	0.182398	kdpA	potassium translocating ATPase, subunit A
1760457_s_at	3.03e-01	1.42e-01	-1.57	-5.77343	-0.170629	yajC///yajC///yajC///yajC	preprotein translocase subunit YajC///preprotein translocase subunit YajC///SecYEG protein translocase auxillary subunit///preprotein translocase subunit YajC
1768908_s_at	3.03e-01	1.42e-01	-1.57	-5.77352	-0.207413	yehV///yehV///mlrA///ECs3014	MerR-like regulator A///transcriptional regulator///transcriptional activator of csgD and csgBA///transcriptional regulator
1765334_s_at	3.04e-01	1.42e-01	1.57	-5.77406	0.166437	yegV///Z3263///yegV///ECs2903	sugar kinase yegV///kinase///putative kinase///kinase
1759348_s_at	3.04e-01	1.43e-01	1.57	-5.77418	0.174995		
1769199_s_at	3.04e-01	1.43e-01	1.57	-5.77492	0.16391	Z4180///ECs3716	lipoprotein of type III secretion apparatus///EprK
1761090_s_at	3.04e-01	1.43e-01	-1.57	-5.77535	-0.22811	yabN///yabN///ECs0074	transcriptional regulator SgrR///transcriptional regulator SgrR///transcriptional regulator SgrR
1768039_at	3.04e-01	1.43e-01	-1.57	-5.7756	-0.207836	c4472	hypothetical protein
1761167_at	3.04e-01	1.43e-01	1.57	-5.77573	0.143819	dppB	dipeptide transporter permease DppB
1762026_at	3.04e-01	1.43e-01	1.57	-5.77595	0.16868		
1764617_s_at	3.04e-01	1.43e-01	1.57	-5.77629	0.152462	cadA///cadA///cadA///ECs5113	lysine decarboxylase, inducible///lysine decarboxylase 1///lysine decarboxylase, acid-inducible///lysine decarboxylase 1
1767939_s_at	3.04e-01	1.43e-01	1.57	-5.77646	0.137933	Z5009///ECs4465	hypothetical protein///hypothetical protein
1766426_s_at	3.04e-01	1.43e-01	1.57	-5.77674	0.317393		
1759452_at	3.04e-01	1.43e-01	1.57	-5.77701	0.186119	c2498	hypothetical protein
1764377_at	3.04e-01	1.43e-01	1.57	-5.7773	0.175871	yfcR	putative fimbrial-like adhesin protein
1762541_at	3.04e-01	1.43e-01	1.57	-5.77754	0.161517	c2502	hypothetical protein
1763049_s_at	3.04e-01	1.43e-01	-1.56	-5.77797	-0.136509	artI///artI	arginine-binding periplasmic protein 1///arginine transporter subunit
1762142_at	3.04e-01	1.43e-01	1.56	-5.77817	0.137771	mcrB	5-methylcytosine-specific restriction enzyme McrBC, subunit McrB
1761169_s_at	3.04e-01	1.43e-01	-1.56	-5.77843	-0.175693	thrC///thrC///thrC///ECs0004	threonine synthase///threonine synthase///L-threonine synthase///threonine synthase
1767016_at	3.04e-01	1.43e-01	1.56	-5.7786	0.191827	c4854	hypothetical protein
1759121_at	3.04e-01	1.43e-01	-1.56	-5.77898	-0.198074	c4753	hypothetical protein
1759448_at	3.04e-01	1.43e-01	1.56	-5.77912	0.180551	ybeW	chaperone protein hscC
1761597_at	3.04e-01	1.43e-01	1.56	-5.77941	0.198928	recB	exonuclease V (RecBCD complex), beta subunit
1765851_at	3.05e-01	1.44e-01	1.56	-5.78036	0.151745	c3775	iron compound receptor
1761849_at	3.05e-01	1.44e-01	1.56	-5.78076	0.165366	nuoM	NADH dehydrogenase subunit M
1760517_s_at	3.05e-01	1.44e-01	-1.56	-5.78158	-0.154463	idnR///idnR	L-idonate regulatory protein///transcriptional repressor, 5-gluconate-binding
1760442_s_at	3.05e-01	1.44e-01	-1.56	-5.78233	-0.227066	c3159///ECs1644	tail component of prophage///minor tail protein
1765462_at	3.05e-01	1.44e-01	1.56	-5.78265	0.192855	ykfI	CP4-6 prophage; toxin of the YkfI-YafW toxin-antitoxin system
1767647_at	3.05e-01	1.44e-01	1.56	-5.78282	0.202438	htrE	outer membrane usher protein
1766823_at	3.06e-01	1.44e-01	1.56	-5.78425	0.197902	ECs4973	protease
1760473_s_at	3.06e-01	1.44e-01	1.56	-5.78521	0.210155	Z4965///ECs4426	fimbrial subunit///fimbrial protein
1762260_s_at	3.06e-01	1.44e-01	1.56	-5.78526	0.141456	chuA///ECs4380	outer membrane heme/hemoglobin receptor///heme utilization/transport protein
1760070_at	3.06e-01	1.44e-01	1.56	-5.78533	0.158362	yffQ	CPZ-55 prophage; uncharacterized protein
1760709_s_at	3.06e-01	1.44e-01	1.56	-5.78559	0.155198	hycD///hycD///hycD///ECs3578	formate hydrogenlyase subunit 4///membrane-spanning protein of hydrogenase 3 (part of FHL complex)///hydrogenase 3, membrane subunit///membrane-spanning protein of hydrogenase 3
1766458_s_at	3.06e-01	1.44e-01	-1.56	-5.78574	-0.220711		
1765296_s_at	3.06e-01	1.44e-01	1.56	-5.78581	0.134674	Z0965///ECs0827	hypothetical protein///portal protein
1767815_s_at	3.06e-01	1.45e-01	1.56	-5.78612	0.138386	Z3395///ECs3032	regulator///regulatory protein
1766492_s_at	3.06e-01	1.45e-01	1.56	-5.78636	0.219183	yidR///ECs4629	hypothetical protein///hypothetical protein
1768387_at	3.06e-01	1.45e-01	1.56	-5.78653	0.206473	ECs4967	hypothetical protein
1760114_s_at	3.07e-01	1.45e-01	1.56	-5.78932	0.14469	aroG///ECs0782	phospho-2-dehydro-3-deoxyheptonate aldolase///phospho-2-dehydro-3-deoxyheptonate aldolase
1766382_s_at	3.07e-01	1.45e-01	1.56	-5.78939	0.22335	Z6075///ECs2282///ECs2283	hypothetical protein///hypothetical protein///hypothetical protein
1765663_s_at	3.07e-01	1.45e-01	1.56	-5.78965	0.214116	ykiA///ykiA	hypothetical protein///pseudo
1766120_s_at	3.07e-01	1.45e-01	1.56	-5.79045	0.213278	citX///citX///citX///citX	2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase///2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase///apo-citrate lyase phosphoribosyl-dephospho-CoA transferase///2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
1768288_at	3.07e-01	1.45e-01	1.56	-5.79102	0.174499	c3242	hypothetical protein
1760499_s_at	3.07e-01	1.45e-01	1.56	-5.79127	0.169905	fepG///fepG///ECs0628	iron-enterobactin transporter permease///iron-enterobactin ABC transporter permease///iron-enterobactin transporter permease
1764472_s_at	3.07e-01	1.45e-01	1.56	-5.7915	0.162125	ECs1167	hypothetical protein
1763280_s_at	3.07e-01	1.45e-01	1.56	-5.79174	0.154641	ybeW///hscC///ECs0689	molecular chaperone DnaK///Hsp70 family chaperone Hsc62; RpoD-binding transcription inhibitor///molecular chaperone DnaK
1765484_s_at	3.07e-01	1.46e-01	1.55	-5.79232	0.1692	pinH///ECs0284	DNA invertase from prophage CP-933H///DNA-invertase
1765743_x_at	3.07e-01	1.46e-01	-1.55	-5.79262	-0.34232	c4574///c0272///c1284///Z1218///ECs1404	hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein
1763084_at	3.07e-01	1.46e-01	-1.55	-5.79303	-0.176044	c3565	response regulator
1761618_at	3.07e-01	1.46e-01	1.55	-5.79321	0.159321	ymfL	e14 prophage; putative DNA-binding transcriptional regulator
1760612_s_at	3.07e-01	1.46e-01	1.55	-5.79361	0.164953	yejO///yejO///ECs3081	ABC transporter ATP-binding protein///pseudo///ABC transporter ATP-binding protein
1767503_s_at	3.08e-01	1.46e-01	-1.55	-5.79443	-0.209496	yihK///yihK///typA///ECs4793	GTP-binding protein///GTP-binding protein///GTP-binding protein///GTP-binding protein
1762033_at	3.08e-01	1.46e-01	1.55	-5.7945	0.178397		
1769128_s_at	3.08e-01	1.46e-01	1.55	-5.79471	0.152607	ybbQ///ECs0570	oxidoreductase///2-hydroxy-3-oxopropionate reductase
1768591_s_at	3.08e-01	1.46e-01	-1.55	-5.79511	-0.189273	serA///serA///serA///ECs3784	D-3-phosphoglycerate dehydrogenase///D-3-phosphoglycerate dehydrogenase///D-3-phosphoglycerate dehydrogenase///D-3-phosphoglycerate dehydrogenase
1760914_s_at	3.08e-01	1.46e-01	-1.55	-5.79558	-0.622038	c4376	hypothetical protein
1763781_s_at	3.08e-01	1.46e-01	-1.55	-5.79561	-0.271236	gltP///gltP	glutamate/aspartate:proton symporter///glutamate/aspartate:proton symporter
1767909_at	3.08e-01	1.46e-01	1.55	-5.79712	0.166141	nikB	nickel transporter permease NikB
1767760_s_at	3.08e-01	1.47e-01	1.55	-5.79774	0.192763		
1761992_at	3.08e-01	1.47e-01	1.55	-5.79777	0.249131	yffP	CPZ-55 prophage; uncharacterized protein
1759799_s_at	3.08e-01	1.47e-01	-1.55	-5.79779	-0.248572	pyrF///pyrF///pyrF///ECs1854	OMP decarboxylase; OMPDCase; OMPdecase///OMP decarboxylase; OMPDCase; OMPdecase///orotidine-5'-phosphate decarboxylase///OMP decarboxylase; OMPDCase; OMPdecase
1765902_at	3.08e-01	1.47e-01	1.55	-5.79783	0.161003	fecI	RNA polymerase sigma-19 factor, fec operon-specific; ECF sigma factor
1767783_s_at	3.08e-01	1.47e-01	-1.55	-5.79785	-0.20168	c3307///rpoS///rpoS///ECs3595	hypothetical protein///RNA polymerase sigma factor RpoS///RNA polymerase, sigma S (sigma 38) factor///RNA polymerase sigma factor RpoS
1759782_s_at	3.08e-01	1.47e-01	-1.55	-5.79787	-0.135077	c5428///yjiX///yjiX///ECs5312	hypothetical protein///hypothetical protein///DUF466 family protein///hypothetical protein
1766303_s_at	3.08e-01	1.47e-01	-1.55	-5.79797	-0.180118		
1766746_s_at	3.08e-01	1.47e-01	-1.55	-5.79818	-0.240379	ydhI///Z2658///ydhI///ECs2352	hypothetical protein///hypothetical protein///DUF1656 family putative inner membrane efflux pump associated protein///hypothetical protein
1766911_s_at	3.08e-01	1.47e-01	1.55	-5.79916	0.169885	nlpC///nlpC///nlpC///ECs2415	lipoprotein NlpC///lipoprotein///putative C40 clan peptidase lipoprotein///lipoprotein
1768740_s_at	3.08e-01	1.47e-01	1.55	-5.79931	0.158431	yoaC///Z2853///yoaC///ECs2519	hypothetical protein///hypothetical protein///DUF1889 family protein///hypothetical protein
1761893_at	3.08e-01	1.47e-01	1.55	-5.79967	0.187447	osmF	putative ABC transporter periplasmic binding protein
1759292_x_at	3.09e-01	1.47e-01	1.55	-5.80051	0.297306	c1443	hypothetical protein
1760848_s_at	3.09e-01	1.47e-01	-1.55	-5.80108	-0.145642	tmk///tmk///tmk///tmk	thymidylate kinase///thymidylate kinase///thymidylate kinase///thymidylate kinase
1760509_s_at	3.09e-01	1.47e-01	1.55	-5.80179	0.150167	yhiX///gadX///ECs4396	DNA-binding transcriptional regulator GadX///acid resistance regulon transcriptional activator; autoactivator///DNA-binding transcriptional regulator GadX
1761177_s_at	3.09e-01	1.47e-01	1.55	-5.8018	0.221836	yigE///c4736///Z5332///ECs4745	DUF2233 family protein///hypothetical protein///hypothetical protein///hypothetical protein
1761827_s_at	3.09e-01	1.47e-01	1.55	-5.80297	0.20394	c4523	hypothetical protein
1768610_s_at	3.09e-01	1.47e-01	-1.55	-5.80315	-0.180596	yhjD///yhjD///yhjD///ECs4402	hypothetical protein///hypothetical protein///inner membrane putative BrbK family alternate lipid exporter///hypothetical protein
1768116_s_at	3.09e-01	1.48e-01	-1.55	-5.80362	-0.18428		
1761042_s_at	3.09e-01	1.48e-01	1.55	-5.80378	0.145587	Z4323	hypothetical protein
1767781_s_at	3.10e-01	1.48e-01	1.55	-5.80436	0.207865		
1760807_s_at	3.10e-01	1.48e-01	-1.54	-5.80586	-0.210495	c2241///Z2879///msrC///ECs2542	hypothetical protein///hypothetical protein///free methionine-(R)-sulfoxide reductase///hypothetical protein
1768313_at	3.10e-01	1.48e-01	-1.54	-5.80603	-0.147728	pepP	proline aminopeptidase P II
1768707_s_at	3.10e-01	1.48e-01	-1.54	-5.80617	-0.273697	tonB///tonB///tonB///ECs1752	transport protein TonB///transporter///membrane spanning protein in TonB-ExbB-ExbD transport complex///transporter
1759992_s_at	3.10e-01	1.48e-01	1.54	-5.80644	0.139667	Z2221m///dosP	cAMP phosphodiesterase///oxygen sensor, c-di-GMP phosphodiesterase, heme-regulated; cold- and stationary phase-induced bioflim regulator
1768456_s_at	3.10e-01	1.48e-01	-1.54	-5.80648	-0.457845	c4563	hypothetical protein
1764946_s_at	3.10e-01	1.48e-01	1.54	-5.80666	0.297788	Z1329///ECs1063	hypothetical protein///hypothetical protein
1761339_s_at	3.10e-01	1.48e-01	1.54	-5.80698	0.153762	mutT///mutT///mutT///ECs0103	nucleoside triphosphate pyrophosphohydrolase///nucleoside triphosphate pyrophosphohydrolase///dGTP-preferring nucleoside triphosphate pyrophosphohydrolase///nucleoside triphosphate pyrophosphohydrolase
1764556_s_at	3.10e-01	1.48e-01	1.54	-5.8077	0.176426	iap///ECs3607	alkaline phosphatase///alkaline phosphatase
1767600_s_at	3.10e-01	1.48e-01	-1.54	-5.8085	-0.236763	tolR///tolR///tolR///ECs0773	colicin uptake protein TolR///colicin uptake protein TolR///membrane spanning protein in TolA-TolQ-TolR complex///colicin uptake protein TolR
1765501_s_at	3.10e-01	1.48e-01	1.54	-5.80859	0.239847	murB///murB///murB	UDP-N-acetylenolpyruvoylglucosamine reductase///UDP-N-acetylenolpyruvoylglucosamine reductase, FAD-binding///UDP-N-acetylenolpyruvoylglucosamine reductase
1760044_at	3.10e-01	1.48e-01	1.54	-5.80863	0.314554	c1452	hypothetical protein
1763245_at	3.10e-01	1.48e-01	1.54	-5.80865	0.194895	Z1518	hypothetical protein
1761287_at	3.10e-01	1.48e-01	1.54	-5.80903	0.224166	ECs4947	hypothetical protein
1764038_s_at	3.11e-01	1.49e-01	-1.54	-5.80951	-0.164606		
1765522_s_at	3.11e-01	1.49e-01	1.54	-5.80984	0.233324	Z3942///ECs3510	hypothetical protein///hypothetical protein
1760479_at	3.11e-01	1.49e-01	1.54	-5.81006	0.260738	c1035	hypothetical protein
1763626_s_at	3.11e-01	1.49e-01	-1.54	-5.81014	-0.142967	trpH///yciV///yciV///ECs1838	protein trpH///hypothetical protein///PHP domain protein///hypothetical protein
1764397_s_at	3.11e-01	1.49e-01	-1.54	-5.81089	-0.202026	yedU///yedU///hchA///ECs2705	chaperone protein HchA///chaperone protein HchA///glyoxalase III and Hsp31 molecular chaperone///chaperone protein HchA
1767578_s_at	3.11e-01	1.49e-01	-1.54	-5.81143	-0.193853	sapF///sapF///sapF///ECs1867	peptide transport system ATP-binding protein sapF///peptide ABC transporter ATP-binding protein///antimicrobial peptide ABC transporter ATPase///peptide ABC transporter ATP-binding protein
