ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1766878_s_at	0.80228727	3.63e-01	0.953165	-6.53086	0.04546		
1759218_s_at	0.80228727	3.64e-01	-0.952701	-6.5313	-0.16556	fruK///fruK///fruK///fruK	1-phosphofructokinase///1-phosphofructokinase///fructose-1-phosphate kinase///1-phosphofructokinase
1760695_at	0.80228727	3.64e-01	0.952654	-6.53134	0.03664	yqiI	fimbrial protein
1765419_s_at	0.80228727	3.64e-01	-0.952626	-6.53137	-0.30902	ECs2526	hypothetical protein
1760863_at	0.80228727	3.64e-01	0.952484	-6.53151	0.06146	c0364	hypothetical protein
1767976_s_at	0.80228727	3.64e-01	-0.952417	-6.53157	-0.08844	Z6036///Z1910///Z1812///Z1371///Z3320///ECs2242///ECs1981///ECs1550///ECs1801	tail assembly protein of cryptic prophage CP-933P///hypothetical protein///tail assembly chaperone encoded by prophage CP-933N///tail assembly chaperone encoded by cryptic prophage CP-933M///hypothetical protein///tail assembly chaperone///tail assembly chaperon///tail assembly chaperone///tail assembly chaperone
1761221_s_at	0.80228727	3.64e-01	0.952284	-6.5317	0.07784		
1764060_at	0.80228727	3.64e-01	-0.952141	-6.53183	-0.0469	c3751	oxidoreductase ydfI
1768851_s_at	0.80228727	3.64e-01	0.951877	-6.53208	0.05664	ydbK///pfo///ECs2000	oxidoreductase, Fe-S subunit///pyruvate-flavodoxin oxidoreductase///oxidoreductase
1760768_s_at	0.80228727	3.64e-01	-0.951566	-6.53238	-0.15862	marB///marB	hypothetical protein///periplasmic mar operon regulator
1762918_s_at	0.80228727	3.64e-01	-0.951456	-6.53248	-0.19788		
1763396_s_at	0.80228727	3.64e-01	-0.951246	-6.53268	-0.25196	c0820	hypothetical protein
1759382_s_at	0.80228727	3.64e-01	-0.951187	-6.53274	-0.26912	mrp///mrp	ATPase///antiporter inner membrane protein
1767251_at	0.80240741	3.64e-01	-0.950855	-6.53306	-0.1059	yajO	oxidoreductase yajO
1765518_s_at	0.80297595	3.65e-01	-0.95009	-6.53378	-0.34312	entB///entB///entB///ECs0634	isochorismatase///2,3-dihydro-2,3-dihydroxybenzoate synthetase///isochorismatase///2,3-dihydro-2,3-dihydroxybenzoate synthetase
1762829_s_at	0.80297595	3.65e-01	-0.949717	-6.53414	-0.281		
1763419_s_at	0.80297595	3.65e-01	-0.94937	-6.53447	-0.0376	yadN///ECs0145	fimbrial protein///fimbrial-like protein
1766496_s_at	0.80297595	3.65e-01	0.949275	-6.53456	0.08224		
1768453_s_at	0.80297595	3.65e-01	-0.949163	-6.53466	-0.07302	phnE///phnE///phnE///ECs5086	membrane channel protein component of Pn transporter///membrane channel protein component of Pn transporter///pseudo///membrane channel protein component of Pn transporter
1763689_s_at	0.80297595	3.66e-01	-0.948603	-6.5352	-0.04172	yheH///gspI	general secretion pathway protein I///general secretory pathway component, cryptic
1764571_s_at	0.80297595	3.66e-01	0.948548	-6.53525	0.06286	htrB///Z1690///lpxL///ECs1432	lipid A biosynthesis lauroyl acyltransferase///lipid A biosynthesis lauroyl acyltransferase///lauryl-acyl carrier protein (ACP)-dependent acyltransferase///lipid A biosynthesis lauroyl acyltransferase
1768818_at	0.80297595	3.66e-01	0.948515	-6.53528	0.1843	c4771	carboxymethylenebutenolidase
1766585_s_at	0.80297595	3.66e-01	0.948356	-6.53543	0.03304	smpB///smpB	SsrA-binding protein///SsrA-binding protein
1759149_at	0.80317006	3.66e-01	-0.947956	-6.53581	-0.06158	c3400	hypothetical protein
1763440_s_at	0.80322584	3.66e-01	-0.947685	-6.53607	-0.05848		
1761818_at	0.80345047	3.66e-01	-0.946887	-6.53682	-0.0536	c4485	PTS enzyme-II fructose
1766381_s_at	0.80345047	3.66e-01	0.946855	-6.53685	0.12934	kdgT///kdgT///kdgT///ECs4835	2-keto-3-deoxygluconate permease///2-keto-3-deoxygluconate permease///2-keto-3-deoxy-D-gluconate transporter///2-keto-3-deoxygluconate permease
1761383_at	0.80345047	3.66e-01	-0.94682	-6.53689	-0.14636	fepD	iron-enterobactin transporter membrane protein
1766263_s_at	0.80346994	3.67e-01	-0.946375	-6.53731	-0.05502	yqgD///yqgD///yqgD///ECs3817	hypothetical protein///hypothetical protein///predicted inner membrane protein///hypothetical protein
1767884_s_at	0.80346994	3.67e-01	-0.946366	-6.53732	-0.03864		
1760988_s_at	0.80350884	3.67e-01	-0.946038	-6.53763	-0.0418	yihF///yihF///yihF///ECs4784	hypothetical protein///hypothetical protein///DUF945 family protein///hypothetical protein
1760105_s_at	0.80350884	3.67e-01	-0.945782	-6.53787	-0.05854	c2854	hypothetical protein
1762267_at	0.80350884	3.67e-01	-0.945568	-6.53807	-0.09752	c2416	hypothetical protein
1763179_s_at	0.80350884	3.67e-01	-0.944881	-6.53872	-0.06792		
1765949_s_at	0.80350884	3.67e-01	-0.944705	-6.53889	-0.07178	znuA///znuA///znuA///znuA	high-affinity zinc transporter periplasmic component///high-affinity zinc transporter periplasmic protein///zinc ABC transporter periplasmic binding protein///high-affinity zinc transporter periplasmic protein
1760757_s_at	0.80350884	3.67e-01	-0.944654	-6.53894	-0.40182	thiJ///yajL	DJ-1 family protein///oxidative-stress-resistance chaperone
1765085_s_at	0.80350884	3.68e-01	0.944554	-6.53903	0.06518		
1764538_s_at	0.80350884	3.68e-01	0.944453	-6.53913	0.04088	Z1345///ECs1524	antitermination protein Q///antitermination protein
1769126_at	0.80350884	3.68e-01	0.943879	-6.53967	0.04198	yfcP	putative fimbrial-like adhesin protein
1762331_s_at	0.80350884	3.68e-01	-0.943848	-6.5397	-0.16298	acrD///acrD///acrD///ECs3332	aminoglycoside/multidrug efflux system///aminoglycoside/multidrug efflux system///aminoglycoside/multidrug efflux system///aminoglycoside/multidrug efflux system
1761660_s_at	0.80350884	3.68e-01	-0.943747	-6.53979	-0.1061	rne///rne///rne///rne	ribonuclease E///ribonuclease E///endoribonuclease; RNA-binding protein;RNA degradosome binding protein///ribonuclease E
1761688_s_at	0.80350884	3.68e-01	0.943438	-6.54009	0.17174	tppB///tppB///dtpA///tppB	tripeptide transporter permease///tripeptide transporter permease///dipeptide and tripeptide permease A///tripeptide transporter permease
1766814_s_at	0.80350884	3.68e-01	0.943428	-6.54009	0.05454	ugpC///ugpC///ugpC	glycerol-3-phosphate transporter ATP-binding subunit///sn-glycerol-3-phosphate ABC transporter ATPase///glycerol-3-phosphate transporter ATP-binding protein
1766620_s_at	0.80350884	3.68e-01	-0.943284	-6.54023	-0.17758	ydhC///ydhC///ydhC///ECs2369	inner membrane transport protein YdhC///inner membrane transport protein YdhC///putative arabinose efflux transporter///inner membrane transport protein YdhC
1768443_s_at	0.80357584	3.68e-01	0.943004	-6.5405	0.12012	ppiB///ppiB///ppiB///ECs0587	peptidyl-prolyl cis-trans isomerase B (rotamase B)///peptidyl-prolyl cis-trans isomerase B///peptidyl-prolyl cis-trans isomerase B (rotamase B)///peptidyl-prolyl cis-trans isomerase B
1759917_x_at	0.80370167	3.68e-01	0.942668	-6.54081	0.05006	Z1796	endolysin of prophage CP-933N
1768791_at	0.80384839	3.69e-01	0.942168	-6.54128	0.04222	c4549	hypothetical protein
1764696_s_at	0.80384839	3.69e-01	-0.942071	-6.54138	-0.07654	ptr///ptr///ptrA///ECs3678	protease III///protease III///protease III///protease III
1769240_s_at	0.80384839	3.69e-01	0.941879	-6.54156	0.05022	yccC///etk///ECs1137	cryptic autophosphorylating protein tyrosine kinase Etk///tyrosine-protein kinase, role in O-antigen capsule formation///cryptic autophosphorylating protein tyrosine kinase Etk
1761210_s_at	0.80455301	3.69e-01	-0.940999	-6.54239	-0.0676	tdk///tdk///tdk///ECs1740	thymidine kinase///thymidine kinase///thymidine kinase/deoxyuridine kinase///thymidine kinase
1765248_s_at	0.80458892	3.69e-01	-0.940662	-6.5427	-0.06474	torR///torR///torR///ECs1150	DNA-binding transcriptional regulator TorR///DNA-binding transcriptional regulator TorR///response regulator in two-component regulatory system with TorS///DNA-binding transcriptional regulator TorR
1767615_s_at	0.80458892	3.69e-01	-0.940529	-6.54283	-0.16958		
1763004_s_at	0.80458892	3.70e-01	0.940149	-6.54319	0.05926	yfgE///Z3759///hda///ECs3358	DNA replication initiation factor///DNA replication initiation factor///ATPase regulatory factor involved in DnaA inactivation///DNA replication initiation factor
1762156_s_at	0.80458892	3.70e-01	0.940097	-6.54324	0.13628	tyrR///tyrR	DNA-binding transcriptional regulator TyrR///aromatic amino acid biosynthesis and transport regulon transcriptional regulator; autorepressor; ATPase; phosphatase
1761480_s_at	0.80539757	3.70e-01	0.939119	-6.54416	0.10562	ytfB///ytfB///ytfB///ECs5184	hypothetical protein///hypothetical protein///OapA family protein///hypothetical protein
1766024_at	0.80554666	3.70e-01	-0.938475	-6.54476	-0.06602	sslE	putative secreted and surface-associated lipoprotein mucinase
1766851_s_at	0.80554666	3.71e-01	0.938332	-6.5449	0.06042	Z4405///ECs3935	bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase///bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase
1766784_s_at	0.80554666	3.71e-01	-0.937896	-6.54531	-0.07218	c2755	hypothetical protein
1763788_s_at	0.80554666	3.71e-01	0.937829	-6.54537	0.04116	yfcB	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase
1768994_at	0.80554666	3.71e-01	0.937705	-6.54549	0.04396	ECs2628	hypothetical protein
1766928_at	0.80554666	3.71e-01	-0.937421	-6.54575	-0.11448	c4546	hypothetical protein
1760578_s_at	0.80554666	3.71e-01	0.937297	-6.54587	0.03418		
1759743_s_at	0.80554666	3.71e-01	0.937246	-6.54592	0.21656	papI///papI_2	PapI protein///PapI protein
1766407_s_at	0.80630058	3.72e-01	0.93632	-6.54679	0.04646		
1768089_at	0.80709067	3.72e-01	-0.93536	-6.54769	-0.04242	c3752	hypothetical protein
1763416_s_at	0.80713471	3.72e-01	-0.934813	-6.5482	-0.07694	ycfP///ycfP///ycfP///ECs1486	hypothetical protein///hypothetical protein///putative UPF0227 family esterase///hypothetical protein
1767154_s_at	0.80713471	3.72e-01	0.934802	-6.54821	0.2216	dppD///dppD	dipeptide transporter ATP-binding subunit///dipeptide/heme ABC transporter ATPas
1760505_s_at	0.80713471	3.72e-01	0.934669	-6.54834	0.05574		
1767022_at	0.80716753	3.73e-01	-0.934299	-6.54869	-0.07156	c5423	restriction modification enzyme S subunit
1762897_s_at	0.80716753	3.73e-01	-0.934206	-6.54877	-0.07792		
1764759_at	0.80757893	3.73e-01	-0.933477	-6.54945	-0.0941	gabT	4-aminobutyrate aminotransferase
1769007_s_at	0.80757893	3.73e-01	0.933347	-6.54958	0.05656		
1766285_at	0.80757893	3.73e-01	-0.933162	-6.54975	-0.13606	c2505	hypothetical protein
1759719_s_at	0.80757893	3.73e-01	-0.932954	-6.54994	-0.23736	c0799	hypothetical protein
1766543_s_at	0.8076449	3.73e-01	0.932676	-6.55021	0.05936	araC///araC///araC///ECs0068	DNA-binding transcriptional regulator AraC///DNA-binding transcriptional regulator AraC///ara regulon transcriptional activator; autorepressor///AraC family transcriptional regulator
1766121_s_at	0.80783391	3.74e-01	-0.932282	-6.55057	-0.11068	c4575///c5150	hypothetical protein///hypothetical protein
1767542_s_at	0.8078543	3.74e-01	-0.931651	-6.55116	-0.06246	ynjH///Z2792///ynjH///ECs2466	hypothetical protein///hypothetical protein///DUF1496 family protein///hypothetical protein
1760544_s_at	0.8078543	3.74e-01	0.931056	-6.55172	0.07278	rimI///rimI///rimI///rimI	ribosomal-protein-alanine N-acetyltransferase///ribosomal-protein-alanine N-acetyltransferase///ribosomal-protein-S18-alanine N-acetyltransferase///ribosomal-protein-alanine N-acetyltransferase
1760166_s_at	0.8078543	3.74e-01	-0.930923	-6.55184	-0.51792	c4088	hypothetical protein
1761400_s_at	0.8078543	3.74e-01	0.930824	-6.55194	0.03258	Z0963///ECs0824	hypothetical protein///hypothetical protein
1766821_s_at	0.8078543	3.74e-01	-0.930771	-6.55199	-0.07976	fhuB///fhuB///fhuB///ECs0157	iron-hydroxamate transporter permease subunit///iron-hydroxamate transporter permease subunit///iron(3+)-hydroxamate import ABC transporter permease///iron-hydroxamate transporter permease
1767799_s_at	0.8078543	3.74e-01	0.930505	-6.55223	0.02904		
1761872_s_at	0.8078543	3.75e-01	0.93021	-6.55251	0.0684	rplL///rplL///rplL///rplL	50S ribosomal protein L7/L12///50S ribosomal protein L7/L12///50S ribosomal subunit protein L7/L12///50S ribosomal protein L7/L12
1759858_x_at	0.8078543	3.75e-01	0.930114	-6.5526	0.17836	c1062	hypothetical protein
1767083_s_at	0.8078543	3.75e-01	-0.930023	-6.55268	-0.03554		
1760196_at	0.8078543	3.75e-01	-0.929988	-6.55272	-0.09226	dnaE	DNA polymerase III subunit alpha
1761767_s_at	0.8078543	3.75e-01	-0.929876	-6.55282	-0.21902	ybjN///ybjN///ybjN///ECs0933	hypothetical protein///sensory transduction regulator///negative regulator of motility; multicopy suppressor of coaA(Ts)///sensory transduction regulator
1759829_s_at	0.8078543	3.75e-01	0.929613	-6.55307	0.15282	hdeB///hdeB///hdeB///hdeB	acid-resistance protein///acid-resistance protein///acid-resistance protein///acid-resistance protein
1763224_s_at	0.8078543	3.75e-01	0.928685	-6.55393	0.04236	talC///fsaB///ECs4875	fructose-6-phosphate aldolase///fructose-6-phosphate aldolase 2///fructose-6-phosphate aldolase
1761897_s_at	0.8078543	3.75e-01	-0.928567	-6.55404	-0.05908	c1199///Z4854///ECs4329	acyl carrier protein///acyl carrier protein///acyl carrier protein
1765145_s_at	0.8078543	3.75e-01	-0.928548	-6.55406	-0.07942		
1767456_s_at	0.8078543	3.76e-01	0.928237	-6.55435	0.0953	ytfN///ECs5199	hypothetical protein///hypothetical protein
1761771_s_at	0.8078543	3.76e-01	-0.928168	-6.55441	-0.09244	ldcA///ldcA///ldcA///ldcA	L,D-carboxypeptidase A///L,D-carboxypeptidase A///murein tetrapeptide carboxypeptidase; LD-carboxypeptidase A///L,D-carboxypeptidase A
1765696_s_at	0.8078543	3.76e-01	0.928078	-6.5545	0.11814	yohI///yohI///dusC///ECs3026	tRNA-dihydrouridine synthase C///tRNA-dihydrouridine synthase C///tRNA-dihydrouridine synthase C///tRNA-dihydrouridine synthase C
1765585_s_at	0.8078543	3.76e-01	-0.927361	-6.55517	-0.21774	qor///qor///qorA///ECs5033	quinone oxidoreductase, NADPH-dependent///quinone oxidoreductase///quinone oxidoreductase, NADPH-dependent///quinone oxidoreductase
1765171_s_at	0.8078543	3.76e-01	0.927353	-6.55517	0.08954	pspG///pspG	phage shock protein G///phage shock protein G
1768132_s_at	0.8078543	3.76e-01	-0.926973	-6.55553	-0.1679	ydeN///Z2210///ydeN///ECs2103	sulfatase ydeN///sulfatase///putative Ser-type periplasmic non-aryl sulfatase///sulfatase
1763908_s_at	0.8078543	3.76e-01	0.926756	-6.55573	0.133	yaeR///yaeR///yaeR///ECs0189	hypothetical protein///hypothetical protein///putative lyase///hypothetical protein
1763543_s_at	0.8078543	3.76e-01	0.926509	-6.55596	0.08468	marR///marR///marR///ECs2137	DNA-binding transcriptional repressor MarR///MarR family transcriptional regulator///transcriptional repressor of multiple antibiotic resistance///MarR family transcriptional regulator
1763441_at	0.8078543	3.76e-01	-0.926431	-6.55603	-0.19506	c4311	hypothetical protein
1759647_s_at	0.8078543	3.76e-01	-0.926409	-6.55605	-0.04224	c3173///Z1883///ECs2179///ECs1630	DNA packaging protein of prophage///DNA packaging protein of prophage CP-933X///terminase large subunit///terminase large subunit
1761784_at	0.8078543	3.77e-01	0.926144	-6.5563	0.12618	c4310	hypothetical protein
1766703_s_at	0.8078543	3.77e-01	0.926107	-6.55633	0.03694	Z3648///fryA///ECs3263	PTS system enzyme IIA component, enzyme I///putative PTS enzyme: Hpr, enzyme I and IIA components///PTS system enzyme IIA component
1763375_s_at	0.8078543	3.77e-01	0.925818	-6.5566	0.05848	Z2881///ECs2544	hypothetical protein///hypothetical protein
1759962_at	0.8078543	3.77e-01	-0.925777	-6.55664	-0.08342	yphF	ABC transporter periplasmic-binding protein
1765749_s_at	0.8078543	3.77e-01	-0.925647	-6.55676	-0.09926	rpmD///rpmD///rpmD///rpmD	50S ribosomal protein L30///50S ribosomal protein L30///50S ribosomal subunit protein L30///50S ribosomal protein L30
1762099_s_at	0.8078543	3.77e-01	0.924909	-6.55745	0.13316	nagB///nagB///nagB///nagB	glucosamine-6-phosphate deaminase///glucosamine-6-phosphate deaminase///glucosamine-6-phosphate deaminase///glucosamine-6-phosphate deaminase
1761047_at	0.8078543	3.77e-01	0.924803	-6.55755	0.06358	ECs2167	minor tail protein
1767653_s_at	0.8078543	3.77e-01	0.924513	-6.55781	0.0492	yraR///ECs4033	hypothetical protein///hypothetical protein
1768514_s_at	0.8078543	3.78e-01	0.924103	-6.5582	0.0869	nhoA///Z2250///nhoA///ECs2066	N-hydroxyarylamine O-acetyltransferase///N-hydroxyarylamine O-acetyltransferase///N-hydroxyarylamine O-acetyltransferase///N-hydroxyarylamine O-acetyltransferase
1760282_s_at	0.8078543	3.78e-01	0.924019	-6.55827	0.04074	Z3206///ECs2847	UDP-galactose 4-epimerase///UDP-galactose 4-epimerase
1768341_s_at	0.8078543	3.78e-01	-0.923589	-6.55867	-0.129	aspA///aspA///aspA///aspA	aspartate ammonia-lyase///aspartate ammonia-lyase///aspartate ammonia-lyase///aspartate ammonia-lyase
1768708_s_at	0.8078543	3.78e-01	0.923539	-6.55872	0.07224	speG///speG///speG///ECs2290	spermidine N(1)-acetyltransferase///spermidine N1-acetyltransferase///spermidine N(1)-acetyltransferase///spermidine N1-acetyltransferase
1761806_s_at	0.8078543	3.78e-01	-0.923502	-6.55875	-0.09094	hslO///hslO///hslO///hslO	Hsp33-like chaperonin///heat shock protein 33///heat shock protein Hsp33///Hsp33-like chaperonin
1762988_at	0.8078543	3.78e-01	0.923484	-6.55877	0.04182	modF	molybdate ABC transporter ATPase
1761594_at	0.8078543	3.78e-01	0.923261	-6.55898	0.1719	thiP	thiamine transporter membrane protein
1768181_s_at	0.8078543	3.78e-01	-0.923111	-6.55912	-0.0963	yhaJ///yhaJ///yhaJ///ECs3987	transcriptional regulator YhaJ///LysR family transcriptional regulator///LysR family putative transcriptional regulator///LysR family transcriptional regulator
1761420_s_at	0.8078543	3.78e-01	-0.922927	-6.55929	-0.13296	glgA///glgA///glgA///glgA	glycogen synthase///glycogen synthase///glycogen synthase///glycogen synthase
1767135_at	0.8078543	3.78e-01	0.922365	-6.55981	0.03774	ygiK	c4-dicarboxylate permease
1765420_at	0.8078543	3.78e-01	-0.922289	-6.55988	-0.09558	c0968	variable tail fiber protein
1764118_s_at	0.8078543	3.78e-01	-0.922233	-6.55993	-0.0808	c3840///ygjM///higA///ECs3964	hypothetical protein///hypothetical protein///antitoxinof the HigB-HigA toxin-antitoxin system///hypothetical protein
1765082_s_at	0.8078543	3.79e-01	-0.922214	-6.55995	-0.08386		
1759884_s_at	0.8078543	3.79e-01	0.922155	-6.56	0.04786		
1766060_s_at	0.80803313	3.79e-01	-0.921772	-6.56036	-0.05464	ygfS///ygfS///ygfS///ECs3758	electron transport protein ygfS///oxidoreductase, Fe-S subunit///putative 4Fe-4S ferredoxin-type oxidoreductase subunit///oxidoreductase Fe-S subunit
1760272_s_at	0.80860511	3.79e-01	-0.921018	-6.56106	-0.08854	uxuB///uxuB///uxuB///ECs5282	D-mannonate oxidoreductase///mannonate oxidoreductase///D-mannonate oxidoreductase, NAD-dependent///D-mannonate oxidoreductase
1767444_at	0.81002952	3.80e-01	0.919278	-6.56267	0.0658	hlyD	hemolysin D
1765884_s_at	0.81002952	3.80e-01	0.919247	-6.5627	0.04628		
1769150_s_at	0.81035565	3.80e-01	0.918717	-6.56318	0.11786	ygfZ///ygfZ///ygfZ///ECs3770	global regulator///global regulator///iron-sulfur cluster repair protein, plumbagin resistance///global regulator
